archiveType,colour,date,heading,lead,photoUrl,photoUrlCropType,role,type,url,year
audio,#FF9F7C,2023-07-04T00:00:00Z,UUDISED. Tarvi Sits: ministeeriumi reservi üle otsustamine on piisavalt läbipaistev,"Kultuuriministeeriumi endine kantsler Tarvi Sits ei usu, et ministeeriumi reservi üle otsustamist peaks oluliselt ümber korraldama. Ta kinnitab, et ehkki protokollidest see välja ei paista, peetakse rahastusotsuse üle elavat arutelu.
Tarvi Sits; reporter Madis Hindre",NA,file,content,audio,uudised-tarvi-sits-ministeeriumi-reservi-ule-otsustamine-on-piisavalt-labipaistev,2023
audio,#1BABA1,2023-07-04T00:00:00Z,UUDISED. Slovakkias võidab sügisesed valimised suure tõenäosusega venemeelne SMER partei,"Slovakkias võidab sügisesed valimised suure tõenäosusega venemeelne SMER partei. Palju liitlasi neil aga ei ole. Mitmed teised parteid soovivad nende võimulepääsu välistada, et Slovakkia jätkaks kindlalt oma naabrite ukrainlaste toetamise kursil.
Reporter Epp Ehand; Slovakkia parlamendi väliskomisjoni aseesimees Peter Osusky; Progressiivse Slovakkia aseesimees Tomaš Valašek",NA,file,content,audio,uudised-slovakkias-voidab-sugisesed-valimised-suure-toenaosusega-venemeelne-smer-partei,2023
audio,#FC7E8A,2023-07-04T00:00:00Z,UUDISED. Rannarootsi luuletaja Silvi-Astrid Mickelini tekstidele tehtud lauludest ilmus laulik,"Rannarootsi luuletaja Silvi-Astrid Mickelini tekstidele tehtud lauludest ilmus laulik ""Kui laulda suudad"". Enam kui 40 viisiga laulik on järg mullu ilmunud sama mahukale kogumikule.
Lauliku koostaja Toivo Tomingas; lauliku muusikaline toimetaja Sirje Kaasik; reporter Juhan Hepner",NA,file,content,audio,uudised-rannarootsi-luuletaja-silvi-astrid-mickelini-tekstidele-tehtud-lauludest-ilmus-laulik,2023
audio,#FC7E8A,2023-07-04T00:00:00Z,UUDISED. Kavatsus reguleerida meediasisu seadusega ei leia toetust,"Tarbijakaitse ja Tehnilise Järelevalve Amet tegi ettepaneku panna seadusesse meediateenuse osutajale kohustus teha tõeseid ja erapooletuid uudiseid. Ajakirjanikud näevad, et see on libe tee ja meedia eneseregulatsioon on piisav.
TTJA infoühiskonna talituse juhataja Helen Rohtla; ERRi uudistetoimetuse juht Anvar Samost; Kultuuriministeeriumi meedianõunik Andres Jõesaar; Õhtulehe peatoimetaja Martin Šmutov; siseminister Lauri Läänemets; reporter Kadri Põlendik",NA,file,content,audio,uudised-kavatsus-reguleerida-meediasisu-seadusega-ei-leia-toetust,2023
audio,#669DED,2023-07-04T00:00:00Z,UUDISED. Hispaania Euroopa Liidu eesistumise prioriteet on Ukraina abistamine,"Juulist Euroopa Liidu eesistujana alustanud Hispaania lubas keskenduda eesistumisel Ukraina abistamisele. Ukraina president loodab, et see aitab neil võita ka Lõuna-Ameerika poolehoidu.
Reporter Joosep Värk; Hispaania peaminister Pedro Sánchez; Euroopa Ülemkogu alaline eesistuja Charles Michel; Ukraina president Volodõmõr Zelenski",NA,file,content,audio,uudised-hispaania-euroopa-liidu-eesistumise-prioriteet-on-ukraina-abistamine,2023
audio,#1BABA1,2023-07-04T00:00:00Z,"UUDISED. Gaasivarud selleks talveks on olemas, eelmise aasta kõrge hind tõenäoliselt ei kordu","Gaasimahutid Euroopas on hästi täitunud ja ohtu, et talvel võiks gaas otsa saada, ekspertide hinnangul ei ole. Hind hakkab küll talvel taas tõusma, kuid mitte sellisele tasemele nagu möödunud talvel.
Energiaekspert Marko Allikson; Eesti Gaasi juhatuse liige Raul Kotov; reporter Kadri Põlendik",NA,file,content,audio,uudised-gaasivarud-selleks-talveks-on-olemas-eelmise-aasta-korge-hind-toenaoliselt-ei-kordu,2023
audio,#FF9F7C,2023-07-04T00:00:00Z,UUDISED. Eestis elab lastekodus ligi 800 last,"Eestis on hinnanguliselt 3000 last, kes oma sünniperedes erinevatel põhjustel üles kasvada ei saa. Nendest lastest umbes pooled on eeskostel, 600 lapsendatud ja veidi üle 150 noore on sirgumas hooldusperedes. Selle arvu sees on aga ka ligi 800 last, kes endiselt elavad niinimetatud lastekodudes.
Sotsiaalkindlustusameti asendushoolduse tugiteenuste juhi Maarja Kuldjärv; MTÜ Igale Lapsele Pere eestvedaja Jane Snaith; reporter Jane Saluorg",NA,file,content,audio,uudised-eestis-elab-lastekodus-ligi-800-last,2023
audio,#1BABA1,2023-07-03T00:00:00Z,UUDISED. Uudsetest vähiravimitest jõuab soodsalt Eesti apteekidesse vaid viiendik,"Eestis jõuab apteekides soodustingimustel müügile vaid viiendik kõigist uutest innovatiivsetest ravimitest, mis on Euroopa Liidus viimastel aastatel saanud müügiloa. Ravimitootja hinnangul peab riik olema valmis ravimite eest rohkem maksma. Riigi hinnangul on ravimid aga juba niigi kallid ning eeskätt peaks ootama Euroopa Liidu ravimituru reformi.
Ravimifirma AstraZeneca Eesti esindaja Hanno Püttsepp; Tervisekassa ravimite ja meditsiiniseadmete osakonna juhataja Erki Laidmäe; tervise- ja tööminister Riina Sikkut; reporter Johannes Voltri",NA,file,content,audio,uudised-uudsetest-vahiravimitest-jouab-soodsalt-eesti-apteekidesse-vaid-viiendik,2023
audio,#FF9F7C,2023-07-03T00:00:00Z,"UUDISED. Tallinna linn palub riigilt lisaraha, et katta Linnateatri ehituse kallinemine","Tallinna Linnateatri arendus on läinud veel mitu miljonit kallimaks. Võrreldes paari aasta taguse ajaga on hind kerkinud kümne miljoni jagu ning linn palub riigilt raha juurde.
Tallinna kultuuri abilinnapea Kaarel Oja; abilinnapea Tiit Terik; reporter Madis Hindre",NA,file,content,audio,uudised-tallinna-linn-palub-riigilt-lisaraha-et-katta-linnateatri-ehituse-kallinemine,2023
audio,#FC7E8A,2023-07-03T00:00:00Z,"UUDISED. Ligi pool Slovakkia elanikest leiab, et Venemaa vallutussõjas on süüdi lääs või ukrainlased","Slovakkia valitsus on oma naabrite ukrainlaste vabadusvõitluse toetamiseks andnud kõik mis võimalik - õhutõrjesüsteemi ja hävitajateni välja. Samas ei ole arvestatav osa ühiskonnast kindel, et see on õige tee.
Reporter Epp Ehand; ajakirjanik ja kirjanik Martin Milan Šimecka; politoloog Grigorij Mesežnikov; slovakid Viktor, Matej, Kristina, Peter, Lubomira, Daniela",NA,file,content,audio,uudised-ligi-pool-slovakkia-elanikest-leiab-et-venemaa-vallutussojas-on-suudi-laas-voi-ukrainlased,2023
audio,#FC7E8A,2023-07-03T00:00:00Z,"UUDISED. Kultuuriministeeriumi komisjon, kus eriarvamusi pole ja enamik taotlejaid võidab","Paar nädalat tagasi kunstiringkonnas elevust tekitanud riigi toetus PoCole oli piisk miljonite eurode meres. Kultuuriministeeriumi kiireloomuliste asjade komisjon jagab üksikotsustega raha nii kontsertideks, konverentsideks kui spordivõistlusteks. Komisjoni lauale jõudnud otsuseid reeglina toetatakse, kusjuures eriti lahkeks muutusid ametnikud enne valimisi.
Endine kultuuriminister Piret Hartman; Kultuuriministeeriumi spordi asekantsler Tarvi Pürn; Kunstiasutuste Liidu tegevjuht Kadi-Ell Tähiste; reporter Madis Hindre",NA,file,content,audio,uudised-kultuuriministeeriumi-komisjon-kus-eriarvamusi-pole-ja-enamik-taotlejaid-voidab,2023
audio,#669DED,2023-07-03T00:00:00Z,"UUDISED. Euroopa Liit piirab kaubavedu Kesk-Aasiasse, mis läbib Venemaad","Viimane Euroopa Liidu sanktsioonide pakett keelab osa kauba veo läbi Venemaa. Kuid transiidikeelu mõju on veel raske hinnata. Leedu otsustas eraldi veel keeldu laiendada.
Välisministeeriumi sanktsioonide ja strateegilise kauba kontrollide osakonna juhataja Andres Siplane; reporter Joakim Klementi",NA,file,content,audio,uudised-euroopa-liit-piirab-kaubavedu-kesk-aasiasse-mis-labib-venemaad,2023
audio,#669DED,2023-07-03T00:00:00Z,UUDISED. Eesti Kontsert kaalub Hortus Musicuse tegevuse lõpetamist,"Eesti Kontserdi viie aasta finantsplaanis on kirjas nii vanamuusikaansambli Hortus Musicuse tegevuse lõpetamine kui ka kontserttegevuse regionaalse mõõtme vähendamine ja selle koondamine Tallinnasse. Kokkuhoiu plaanid on tehtud eeldusel, et järgmise viie aasta jooksul hinnad kasvavad, kuid riigi rahastus kultuuriasutustele jääb praegusega samale tasemele.
Kultuuriministeeriumi muusikanõunik Ivo Lille; Eesti Kontserdi juhatuse liige Kertu Orro; reporter Jane Saluorg",NA,file,content,audio,uudised-eesti-kontsert-kaalub-hortus-musicuse-tegevuse-lopetamist,2023
audio,#1BABA1,2023-07-03T00:00:00Z,UUDISED. Arni Alandi. Väliskommentaar,"57-t islamienamusega riiki ühendav Islamikoostöö Organisatsioon teatas pärast erakorralist istungit, et rahvusvahelist õigust on vaja muuta hoidmaks ära edasised koraani teotamised mistahes riigis. Organisatsioon kogunes seoses koraani põletamise Stockholmis möödunud nädalal. Arni Alandi kommentaar",NA,file,content,audio,uudised-arni-alandi-valiskommentaar-420338,2023
audio,#FC7E8A,2023-07-02T00:00:00Z,UUDISED. Tartus hakatakse suitsukonisid ümber töötlema,"Augusti keskpaigani on Tartus suitsukonide kogumiskastid, millesse kogutud konisid ümber töödeldakse. Ühtlasi töödeldakse konijäätmeid Eestis esmakordselt ümber.
Filaret OÜ asutaja Ines-Issa Villido; Eesti Mereinstituudi merebioloogia kaasprofessor Helen Orav-Kotta; Lõuna Päästekeskuse ennetuspartner Elari Kliiman; Tartu linnamajanduse osakonna juhataja Rein Haak; reporter Gretel Juhansoo",NA,file,content,audio,uudised-tartus-hakatakse-suitsukonisid-umber-tootlema,2023
audio,#AFA2EA,2023-07-02T00:00:00Z,UUDISED. Sandra Saar. Teadusuudised,"Euroopa Liidu regionaalarengu fondist saadud toetuste mõjul kasvas küll Eesti ettevõtete müügitulu ja nende töötajate palk, kuid vahetu mõju tootlikkusele jäi tagasihoidlikuks, näitab värske analüüs.
Novaatori toimetaja Sandra Saar; Linda Makk, Lotte Vahelaan Stockholmi Majanduskoolist",NA,file,content,audio,uudised-sandra-saar-teadusuudised-420231,2023
audio,#FF9F7C,2023-07-02T00:00:00Z,UUDISED. Kaunid traditsioonilised Muhu mustrid annavad Muhu naistele jätkuvalt inspiratsiooni,"Kaunid traditsioonilised Muhu mustrid annavad Muhu naistele jätkuvalt inspiratsiooni loominguks. Lisaks rahvarõivastele kasutatakse Muhu mustreid üha enam ka kaasaegses moedisainis. Muhu naised korraldasid nädalavahetusel juba viienda n-ö eputamise päeva, kus oma käsitööd ja loomingut avalikult näidatakse.
Käsitöömeister Helju Murd; Eput Päe korraldaja Triinu Traumann; Muhu moekunstnik Gea Promet; reporter Margus Muld",NA,file,content,audio,uudised-kaunid-traditsioonilised-muhu-mustrid-annavad-muhu-naistele-jatkuvalt-inspiratsiooni,2023
audio,#1BABA1,2023-07-02T00:00:00Z,UUDISED. Hiiumaal avati ajalugu ja kaasaegset klaasikunsti ühendav näitus,"Hiiumaal Reigi pastoraadis jätkub neljandat suve kestev näitustesari, mis põimib Hiiumaa ajalugu ja kaasaegset kunsti. Tänavune näitus ühendab nii 395 aasta eest rajatud Hüti klaasikoja teema, Aino Kallase romaani ""Reigi õpetaja"" kui ka kaasaegse klaasikunsti.
Näitustesarja ""Genius Loci"" üldkuraator Maret Kukkur; näituse kunstiosa kuraator Kalli Sein; reporter Juhan Hepner",NA,file,content,audio,uudised-hiiumaal-avati-ajalugu-ja-kaasaegset-klaasikunsti-uhendav-naitus,2023
audio,#FF9F7C,2023-07-01T00:00:00Z,UUDISED. Viktor Orbani poliitika ajab ungarlased kahte leeri,"Ungari on olnud üks suuremaid Ukraina aitamise ja Venemaale sanktsioonide kehtestamise pidurdaja Euroopas. Peaminister Viktor Orbani Kremli-sõbralik poliitika jagab ungarlased kahte leeri.
Reporter Epp Ehand; mõttekoja Poliitiline Kapital analüütik Rudolf Berkes; mõttekoja Globsec analüütik Patrik Szicherle",NA,file,content,audio,uudised-viktor-orbani-poliitika-ajab-ungarlased-kahte-leeri,2023
audio,#FF9F7C,2023-07-01T00:00:00Z,UUDISED. Lätis alustasid kaitseteenistust esimesed ajateenijad,"Lätis alustasid kaitseteenistust esimesed ajateenijad. Esimesed 254 vabatahtlikku saadeti Riiast, Läti kaitsejõudude värbamiskeskusest, Adažisse 11 kuud kestvatele õppustele.
Reporter Ragnar Kond; ajateenija Gvido; Läti kaitsejõudude värbamiskeskuse juht major Rihards Rozembaums",NA,file,content,audio,uudised-latis-alustasid-kaitseteenistust-esimesed-ajateenijad,2023
audio,#1BABA1,2023-07-01T00:00:00Z,UUDISED. Georadari ja magnetomeetri kasutamisel on arheoloogide jaoks suur potentsiaal,"Eesti ja Norra arheoloogid uurisid üheskoos norralaste georadari ja magnetomeetri abil lähemalt paiku nii Virumaal kui ka Lääne-Eestis. Nende aparaatide kasutamises nähakse arheoloogide jaoks suurt perspektiivi, sest nende abil on võimalik koguda infot maapinnas peituva kohta kühvlit kätte võtmata ning planeerida täpsemini arheoloogilisi kaevamisi seal, kus kaevamised siiski vajalikuks osutuvad.
Tallinna Ülikooli humanitaarinstituudi professor Kersti Markus; Norra Teadus- ja Tehnikaülikooli arheogeofüüsika teadur Carmen Cuenca-Garcia; reporter Juhan Hepner",NA,file,content,audio,uudised-georadari-ja-magnetomeetri-kasutamisel-on-arheoloogide-jaoks-suur-potentsiaal,2023
audio,#AFA2EA,2023-08-31T00:00:00Z,UUDISED. Ööl vastu neljapäeva murdis torm Võrumaal Tsooru pargis maha hinnanguliselt sadakond puud,"Ööl vastu neljapäeva murdis torm Võrumaal Tsooru pargis maha hinnanguliselt sadakond puud.
Antsla vallavanem Avo Kirsbaum; Tsooru elanik Erko Sibul; reporter Leevi Lillemäe",NA,file,content,audio,uudised-ool-vastu-neljapaeva-murdis-torm-vorumaal-tsooru-pargis-maha-hinnanguliselt-sadakond-puud,2023
audio,#FF9F7C,2023-08-31T00:00:00Z,UUDISED. Viljandi Jaani kiriku fassaadi korrastamiseks tehakse korjandus,"Luterliku kiriku toetusfond kuulutas välja annetuste kogumise 550-aastase ajalooga Viljandi Jaani kiriku fassadi korrastamiseks. Viljandi Jaani kirik on valitud ka tänavuse jõulu jumalateenistuse toimumise kohaks.
Eesti Evangeelse Luterliku Kiriku toetusfondi juhataja Janek Mäggi; Viljandi Jaani koguduse õpetaja Marko Tiitus; reporter Olev Kenk",NA,file,content,audio,uudised-viljandi-jaani-kiriku-fassaadi-korrastamiseks-tehakse-korjandus,2023
audio,#FC7E8A,2023-08-31T00:00:00Z,UUDISED. Venemaa rajab Kertši silla ette uputatud laevadest tõket,"Venemaa on uputanud rea laevu Kertši silla ette, et nendest rajada tõke. Sellega loodab Venemaa takistada Ukraina droonpaatide rünnakuid sillale. Jätkab Joakim Klementi",NA,file,content,audio,uudised-venemaa-rajab-kertsi-silla-ette-uputatud-laevadest-toket,2023
audio,#FC7E8A,2023-08-31T00:00:00Z,UUDISED. Venemaa kodanike elamisload kaotavad homsest Lätis kehtivuse,"Reedest kaotavad Lätis kehtivuse Venemaa kodanike elamisload. Umbes 10 000 inimest peaks detsembri alguseks Lätist lahkuma, kuna nad ei ole teinud keeleeksamit. Nüüd soovitab valitsus anda parlamendil Venemaa kodanikele segaduste vältimiseks veel kaks aastat lisaaega. Jätkab Ragnar Kond",NA,file,content,audio,uudised-venemaa-kodanike-elamisload-kaotavad-homsest-latis-kehtivuse,2023
audio,#AD81A2,2023-08-31T00:00:00Z,UUDISED. Tänaöine äikesetorm tõi Lõuna-Eestis Päästeametile palju tööd,"Antsla vallas lendasid majadelt katused, hävines Tsooru park ja veel praegugi käib puude koristamine teedelt.
Päästeameti Lõuna Päästekeskuse kommunikatsioonijuht Marek Kiik; Antsla abivallavanem Kurmet Müürsepp; reporter Sven Paulus",NA,file,content,audio,uudised-tanaoine-aikesetorm-toi-louna-eestis-paasteametile-palju-tood,2023
audio,#FC7E8A,2023-08-31T00:00:00Z,"UUDISED. Tartu 2024 kultuuripealinna korraldusele kulub viie aastaga 24,5 miljonit","Tartu 2024 kultuuripealinna korraldusele kulub viie aastaga 24,5 miljonit. Suurem osa eelarvest kulub programmi loomiseks ja sündmuste turundamiseks.
Tartu abilinnapea Meelis Leidt; Sihtasutus Tartu 2024 juhatuse liige Kuldar Leis; reporter Jane Saluorg",NA,file,content,audio,uudised-tartu-2024-kultuuripealinna-korraldusele-kulub-viie-aastaga-24-5-miljonit,2023
audio,#1BABA1,2023-08-31T00:00:00Z,UUDISED. Tallinna Lennujaama kaubaveod on saanud Venemaa õhublokaadist tugevalt kannatada,"Tallinna Lennujaam kasutas enne Ukriana sõja algust oma soodsat geograafilist asupaika Aasia ja Euroopa vahel kaubalennukite teenidamiseks, nüüd on Venemaa õhuruum kinni. Lennujaama juht Riivo Tuvike kinnitas, et loomulikult ta toetab Venemaa vastu kehtestatud sanktsioone, kuid lennujaam on saanud kaubalendude osas tagasilöögi.
Riivo Tuvike; reporter Indrek Kiisler",NA,file,content,audio,uudised-tallinna-lennujaama-kaubaveod-on-saanud-venemaa-ohublokaadist-tugevalt-kannatada,2023
audio,#FC7E8A,2023-08-31T00:00:00Z,UUDISED. Siseminister Lauri Läänemetsa sõnul on tal raske leida veel rohkem kärpekohti,"Siseminister Lauri Läänemetsa sõnul on ta välja pakkunud mitme miljoni jagu kärpekohti ning sellest rohkem on tal enda sõnul raske leida. Samas koalitsioonipartnerid ootavad Läänemetsalt enamat.
Peaminister Kaja Kallas; Lauri Läänemets; reporter Madis Hindre",NA,file,content,audio,uudised-siseminister-lauri-laanemetsa-sonul-on-tal-raske-leida-veel-rohkem-karpekohti,2023
audio,#AFA2EA,2023-08-31T00:00:00Z,UUDISED. Paide uues piimatööstuses valmis esimene katsepartii juustu,"Paide uues piimatööstuses valmis esimene katsepartii juustu. Baltikumi nüüdisaegseimas piimatööstuses on kasutusel kolm tehnoloogiat juustude ja vadakupulbri tootmiseks. Tehas avab uksed järgmisel kevadel.
Juustuoperaator Marjan Tamm; E-Piima juhatuse esimees Jaanus Murakas; reporter Olev Kenk",NA,file,content,audio,uudised-paide-uues-piimatoostuses-valmis-esimene-katsepartii-juustu,2023
audio,#FC7E8A,2023-08-31T00:00:00Z,UUDISED. Kolmanda kategooria orkaan Idalia räsis USA Florida osariiki,"Kolmanda kategooria orkaan Idalia räsis USA Florida osariiki. Tugev tuul murdis puid, lennutas katuseid ja tekitas üleujutusi. Samuti jäi elektrita üle 500 000 inimese.
Reporter Maria-Ann Rohemäe; Florida elanikud Henley, Craig; kuberner Ron DeSantis",NA,file,content,audio,uudised-kolmanda-kategooria-orkaan-idalia-rasis-usa-florida-osariiki,2023
audio,#1BABA1,2023-08-31T00:00:00Z,UUDISED. Euroopa Liit soovib sel aastal välja õpetada kuni 40 000 Ukraina sõjaväelast,"Euroopa Liidu kõrge välisesindaja Josep Borrell tegi ettepaneku suurendada Ukraina sõjaväelaste hulka, kes sel aastal Euroopa Liidus väljaõppe saavad. See on juba teine kord kui eesmärki tõstetakse.
Reporter Joosep Värk; Josep Borrell",NA,file,content,audio,uudised-euroopa-liit-soovib-sel-aastal-valja-opetada-kuni-40-000-ukraina-sojavaelast,2023
audio,#669DED,2023-08-31T00:00:00Z,UUDISED. Eile arutati taas Rahvusooper Estonia juurdeehituse teemat,"Estonia teatri juurdeehitusega seoses kohtusid eile kultuuriminister Heidy Purga ja Tallinna linnapea Mihhail Kõlvart. Uusi otsuseid ei sündinud, kaardistati vaid olukorda.
Mihhail Kõlvart; Heidy Purga; Rahvusooper Estonia peadirektor Ott Maaten; Muinsuskaitseameti peadirektor Marilin Mihkelson; reporter Kadri Põlendik",NA,file,content,audio,uudised-eile-arutati-taas-rahvusooper-estonia-juurdeehituse-teemat,2023
audio,#1BABA1,2023-08-31T00:00:00Z,"UUDISED. Eesti majandus langes teises kvartalis 2,9 protsenti","Statistikaameti andmetel langes Eesti sisemajanduse koguprodukt ehk SKP võrreldes eelmise aasta sama perioodiga tänavu teises kvartalis 2,9 protsenti. Praeguseks on Eesti majandus olnud tuntavas languses kolm järjestikust kvartalit.
LHV majandusanalüütik Heido Vitsur; SEB majandusanalüütik Mihkel Nestor; Eesti Tööandjate Keskliidu tegevjuht Arto Aas; rahandusminister Mart Võrklaev; reporter Sven Paulus",NA,file,content,audio,uudised-eesti-majandus-langes-teises-kvartalis-2-9-protsenti,2023
